,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age,lat_paleo,lon_paleo
187,occ,,,1297,Granocardium,genus,17710.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
188,occ,,,1297,Gyrostrea,genus,16697.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
189,occ,,,1297,Inoceramus,genus,16727.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
190,occ,,,1297,Legumen,genus,17802.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
191,occ,,,1297,Dhondtichlamys,genus,157533.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
192,occ,,,1297,Titanosarcolites,genus,18681.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
193,occ,,,1297,Veniella conradi,species,62781.0,Maastrichtian,,72.1,66.0,40,-96.716667,31.4,70,36.93678236956829,-74.24980519546693
194,occ,,,1298,Nucula,genus,16082.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
195,occ,,,1298,Nemodon,genus,16275.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
196,occ,,,1298,Crenella serica,species,377026.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
197,occ,,,1298,Camptonectes bubonis,species,61647.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
198,occ,,,1298,Plicatula,genus,16936.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
199,occ,,,1298,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
200,occ,,,1298,Limatula acutilineata,species,60835.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
201,occ,,,1298,Lima,genus,16765.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
202,occ,,,1298,Lima,genus,16765.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
203,occ,,,1298,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
204,occ,,,1298,Costellacesta,genus,16572.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
205,occ,,,1298,Pycnodonte,genus,62025.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
206,occ,,F,1298,Exogyra (Exogyra) costata,species,354151.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
207,occ,,,1298,Gryphaeostrea vomer,species,102919.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
208,occ,,,1298,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
209,occ,,,1298,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
210,occ,,,1298,Vetericardiella,genus,18398.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
211,occ,,,1298,Crassatella vadosa,species,59898.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
212,occ,,,1298,Veniella conradi,species,62781.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
213,occ,,,1298,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
214,occ,,,1298,Caestocorbula crassiplica,species,59443.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
215,occ,,,1298,Acutostrea,genus,16445.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
216,occ,,,1298,Agerostrea falcata,species,61523.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
217,occ,,,1298,Agerostrea mesenterica,species,61524.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
218,occ,,,1298,Astarte,genus,17370.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
219,occ,,,1298,Clisocolus,genus,17486.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
220,occ,,,1298,Idonearca capax,species,59942.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
221,occ,,,1298,Cuspidaria,genus,18727.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
222,occ,,,1298,Cuspidaria grovensis,species,59983.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
223,occ,,,1298,Cyclorisma,genus,17551.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
224,occ,,,1298,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
225,occ,,,1298,Cymella,genus,18729.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
226,occ,,,1298,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
227,occ,,,1298,Juliacorbula,genus,18465.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
228,occ,,,1298,Laternula,genus,18755.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
229,occ,,,1298,Legumen,genus,17802.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
230,occ,,,1298,Leptosolen biplicata,species,60826.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
231,occ,,,1298,Liopistha protexta,species,60897.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
232,occ,,,1298,Phacoides,genus,54125.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
233,occ,,,1298,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
234,occ,,,1298,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
235,occ,,,1298,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
236,occ,,,1298,Dhondtichlamys,genus,157533.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
237,occ,,,1298,Modiolus,genus,77219.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
238,occ,,,1298,Nucula,genus,16082.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
239,occ,,,1298,Nuculana,genus,16083.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
240,occ,,,1298,Nymphalucina linearia,species,60962.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
241,occ,,,1298,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
242,occ,,,1298,Periplomya,genus,18792.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
243,occ,,,1298,Pleuriocardia,genus,18089.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
244,occ,,,1298,Protocardia,genus,61928.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
245,occ,,,1298,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
246,occ,,,1298,Lima (Lima) pelagica,species,60841.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
247,occ,,,1298,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
248,occ,,,1298,Pteria,genus,16981.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
249,occ,,,1298,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
250,occ,,,1298,Scambula perplana,species,62183.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
251,occ,,,1298,Solyma,genus,18266.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
252,occ,,,1298,Striarca,genus,16314.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
253,occ,,,1298,Syncyclonema kingi,species,62404.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
254,occ,,,1298,Syncyclonema,genus,17060.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
255,occ,,,1298,Syncyclonema travisanus,species,62403.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
256,occ,,,1298,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
257,occ,,,1298,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
258,occ,,,1298,Tenea,genus,18327.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
259,occ,,,1298,Uddenia,genus,18369.0,Maastrichtian,,72.1,66.0,40,-97.533333,30.25,70,35.991137259990325,-75.44252609443726
260,occ,,,1299,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
261,occ,,,1299,Nuculana,genus,16083.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
262,occ,,,1299,Nemodon,genus,16275.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
263,occ,,,1299,Nemodon,genus,16275.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
264,occ,,,1299,Idonearca capax,species,59942.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
265,occ,,,1299,Lycettia,genus,16371.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
266,occ,,,1299,Crenella serica,species,377026.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
267,occ,,,1299,Crenella elegantula,species,130052.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
268,occ,,,1299,Syncyclonema,genus,17060.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
269,occ,,,1299,Syncyclonema kingi,species,62404.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
270,occ,,,1299,Camptonectes bubonis,species,61647.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
271,occ,,,1299,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
272,occ,,,1299,Paranomia,genus,16896.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
273,occ,,,1299,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
274,occ,,,1299,Lima (Lima) pelagica,species,60841.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
275,occ,,,1299,Limatula acutilineata,species,60835.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
276,occ,,,1299,Pycnodonte,genus,62025.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
277,occ,,F,1299,Exogyra (Exogyra) costata,species,354151.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
278,occ,,,1299,Gryphaeostrea vomer,species,102919.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
279,occ,,,1299,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
280,occ,,,1299,Pterotrigonia (Scabrotrigonia),subgenus,17274.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
281,occ,,,1299,Vetericardiella,genus,18398.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
282,occ,,,1299,Crassatella vadosa,species,59898.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
283,occ,,,1299,Scambula perplana,species,62183.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
284,occ,,,1299,Brevicardium fragile,species,61929.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
285,occ,,,1299,Nemocardium (Brevicardium),subgenus,17411.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
286,occ,,,1299,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
287,occ,,,1299,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
288,occ,,,1299,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
289,occ,,,1299,Linearis,genus,60879.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
290,occ,,,1299,Linearia crebelli,species,60876.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
291,occ,,,1299,Veniella,genus,18387.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
292,occ,,,1299,Cyclorisma,genus,17551.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
293,occ,,,1299,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
294,occ,,,1299,Caestocorbula crassiplica,species,59443.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
295,occ,,,1299,Parmicorbula,genus,18486.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
296,occ,,,1299,Periplomya,genus,18792.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
297,occ,,,1299,Liopistha protexta,species,60897.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
298,occ,,,1299,Nucula,genus,16082.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
299,occ,,,1299,Striarca,genus,16314.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
300,occ,,,1299,Pycnodonte vesicularis,species,151999.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
301,occ,,,1299,Nymphalucina linearia,species,60962.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
302,occ,,,1299,Cuna texana,species,62720.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
303,occ,,,1299,Granocardium kuemmeli,species,59565.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
304,occ,,,1299,Aenona eufaulensis,species,58999.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
305,occ,,,1299,Cyclorisma,genus,17551.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
306,occ,,,1299,Agerostrea mesenterica,species,61524.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
307,occ,,,1299,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
308,occ,,,1299,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
309,occ,,,1299,Astartemya,genus,17373.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
310,occ,,,1299,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
311,occ,,,1299,Cyprimeria,genus,17559.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
312,occ,,,1299,Juliacorbula,genus,18465.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
313,occ,,,1299,Leptosolen biplicata,species,60826.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
314,occ,,,1299,Lima,genus,16765.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
315,occ,,,1299,Dhondtichlamys,genus,157533.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
316,occ,,,1299,Modiolus,genus,77219.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
317,occ,,,1299,Nemodon,genus,16275.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
318,occ,,,1299,Pleuriocardia,genus,18089.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
319,occ,,,1299,Pseudolimea,genus,16969.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
320,occ,,,1299,Pteria,genus,16981.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
321,occ,,,1299,Syncyclonema,genus,17060.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
322,occ,,,1299,Tellinimera,genus,18319.0,Maastrichtian,,72.1,66.0,40,-97.833336,29.816668,70,35.63247935509782,-75.8812814764523
323,occ,,,1300,Malletia,genus,16071.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
324,occ,,,1300,Nuculana,genus,16083.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
325,occ,,,1300,Striarca,genus,16314.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
326,occ,,,1300,Linter,genus,16261.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
327,occ,,,1300,Anomia ornata,species,59133.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
328,occ,,,1300,Gyrostrea,genus,16697.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
329,occ,,,1300,Pleuriocardia,genus,18089.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
330,occ,,,1300,Acutostrea,genus,16445.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
331,occ,,,1300,Agerostrea mesenterica,species,61524.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
332,occ,,,1300,Ambigostrea,genus,16457.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
333,occ,,,1300,Anomia argentaria,species,59130.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
334,occ,,,1300,Aphrodina,genus,17349.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
335,occ,,,1300,Astartemya,genus,17373.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
336,occ,,,1300,Botula,genus,16345.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
337,occ,,,1300,Camptonectes bubonis,species,61647.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
338,occ,,,1300,Clisocolus,genus,17486.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
339,occ,,,1300,Crenella serica,species,377026.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
340,occ,,,1300,Crassatella vadosa,species,59898.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
341,occ,,,1300,Idonearca capax,species,59942.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
342,occ,,,1300,Cuspidaria,genus,18727.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
343,occ,,,1300,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
344,occ,,,1300,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
345,occ,,,1300,Cymbophora,genus,17556.0,Maastrichtian,,72.1,66.0,40,-99.050003,29.266666,70,35.34817775736742,-77.30411190450357
